
2025/04/06 (15:23:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (15:23:30) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (02:35:38) | ===> btop++ v.1.4.0
2025/04/07 (02:35:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (02:35:38) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (03:54:30) | ===> btop++ v.1.4.0
2025/04/07 (03:54:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (03:54:30) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (04:18:05) | ===> btop++ v.1.4.0
2025/04/07 (04:18:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (04:18:05) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (04:36:22) | ===> btop++ v.1.4.0
2025/04/07 (04:36:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (04:36:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (12:29:31) | ===> btop++ v.1.4.0
2025/04/09 (12:29:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (12:29:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (12:34:44) | ===> btop++ v.1.4.0
2025/04/09 (12:34:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (12:34:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (17:00:23) | ===> btop++ v.1.4.0
2025/04/09 (17:00:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (17:00:23) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (17:10:06) | ===> btop++ v.1.4.0
2025/04/09 (17:10:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (17:10:06) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/09 (23:30:47) | ===> btop++ v.1.4.0
2025/04/09 (23:30:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/09 (23:30:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/10 (16:14:10) | ===> btop++ v.1.4.0
2025/04/10 (16:14:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/10 (16:14:10) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/11 (03:08:12) | ===> btop++ v.1.4.0
2025/04/11 (03:08:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/11 (03:08:12) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (18:07:03) | ===> btop++ v.1.4.0
2025/04/12 (18:07:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (18:07:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (18:44:05) | ===> btop++ v.1.4.0
2025/04/12 (18:44:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (18:44:05) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (20:39:14) | ===> btop++ v.1.4.0
2025/04/16 (20:39:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/16 (20:39:14) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/16 (21:24:57) | ===> btop++ v.1.4.0
2025/04/16 (21:24:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/16 (21:24:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/17 (02:12:21) | ===> btop++ v.1.4.0
2025/04/17 (02:12:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/17 (02:12:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/17 (02:24:05) | ===> btop++ v.1.4.0
2025/04/17 (02:24:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/17 (02:24:05) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/17 (03:00:25) | ===> btop++ v.1.4.0
2025/04/17 (03:00:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/17 (03:00:25) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (21:16:42) | ===> btop++ v.1.4.0
2025/04/18 (21:16:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/18 (21:16:42) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (21:53:44) | ===> btop++ v.1.4.0
2025/04/18 (21:53:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/18 (21:53:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (01:58:13) | ===> btop++ v.1.4.0
2025/04/19 (01:58:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (01:58:13) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (01:58:53) | ===> btop++ v.1.4.0
2025/04/19 (01:58:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (01:58:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (15:58:18) | ===> btop++ v.1.4.0
2025/04/19 (15:58:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (15:58:18) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (15:58:31) | ===> btop++ v.1.4.0
2025/04/19 (15:58:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (15:58:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/19 (16:03:45) | ===> btop++ v.1.4.0
2025/04/19 (16:03:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (16:03:45) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/19 (16:04:42) | WARNING: Failed to join _runner thread on exit!

2025/04/19 (16:04:43) | ===> btop++ v.1.4.0
2025/04/19 (16:04:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/19 (16:04:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/20 (22:35:16) | ===> btop++ v.1.4.0
2025/04/20 (22:35:16) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/20 (22:35:16) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/20 (22:35:24) | ===> btop++ v.1.4.0
2025/04/20 (22:35:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/20 (22:35:24) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/22 (00:32:25) | ===> btop++ v.1.4.0
2025/04/22 (00:32:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/22 (00:32:25) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/23 (23:01:22) | ===> btop++ v.1.4.0
2025/04/23 (23:01:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/23 (23:01:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/24 (00:34:44) | ===> btop++ v.1.4.0
2025/04/24 (00:34:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/24 (00:34:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/27 (22:58:03) | ===> btop++ v.1.4.0
2025/04/27 (22:58:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/27 (22:58:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/03 (17:07:52) | ===> btop++ v.1.4.0
2025/05/03 (17:07:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/03 (17:07:52) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (11:24:57) | ===> btop++ v.1.4.0
2025/05/05 (11:24:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (11:24:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (11:50:37) | ===> btop++ v.1.4.0
2025/05/05 (11:50:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (11:50:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (11:54:49) | ===> btop++ v.1.4.0
2025/05/05 (11:54:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (11:54:49) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (11:58:00) | ===> btop++ v.1.4.0
2025/05/05 (11:58:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (11:58:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (12:42:47) | ===> btop++ v.1.4.0
2025/05/05 (12:42:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (12:42:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (19:36:51) | ===> btop++ v.1.4.0
2025/05/05 (19:36:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (19:36:51) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (19:57:24) | ===> btop++ v.1.4.0
2025/05/05 (19:57:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (19:57:24) | WARNING: Intel GPU: Failed to initialize PMU

2025/05/05 (22:57:52) | ===> btop++ v.1.4.0
2025/05/05 (22:57:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/05 (22:57:52) | WARNING: Intel GPU: Failed to initialize PMU
